fare_id,price,currency_type,payment_method,transfers
74-90,8.55,CAD,1,
74-91,14.30,CAD,1,
74-92,14.95,CAD,1,
74-93,15.65,CAD,1,
74-94,16.35,CAD,1,
74-95,16.85,CAD,1,
74-96,17.35,CAD,1,
74-97,18.10,CAD,1,
75-01,11.05,CAD,1,
75-02,11.05,CAD,1,
75-03,13.45,CAD,1,
75-04,13.50,CAD,1,
75-05,13.50,CAD,1,
75-06,10.70,CAD,1,
75-07,9.00,CAD,1,
75-08,14.20,CAD,1,
75-09,14.25,CAD,1,
75-11,14.20,CAD,1,
75-12,14.90,CAD,1,
75-13,15.65,CAD,1,
75-14,16.40,CAD,1,
75-15,17.25,CAD,1,
75-16,17.45,CAD,1,
75-17,18.20,CAD,1,
75-18,18.65,CAD,1,
75-19,10.00,CAD,1,
75-20,14.20,CAD,1,
75-21,15.75,CAD,1,
75-22,16.10,CAD,1,
75-23,16.40,CAD,1,
75-24,17.40,CAD,1,
75-26,21.90,CAD,1,
75-27,23.05,CAD,1,
75-28,19.90,CAD,1,
75-29,21.80,CAD,1,
75-30,24.95,CAD,1,
75-31,14.70,CAD,1,
75-32,15.50,CAD,1,
75-33,16.05,CAD,1,
75-34,16.85,CAD,1,
75-35,17.65,CAD,1,
75-37,19.15,CAD,1,
75-38,20.15,CAD,1,
75-39,20.85,CAD,1,
75-41,17.10,CAD,1,
75-42,18.35,CAD,1,
75-43,18.80,CAD,1,
75-44,16.70,CAD,1,
75-45,17.45,CAD,1,
75-46,18.65,CAD,1,
75-51,17.50,CAD,1,
75-52,18.45,CAD,1,
75-53,19.80,CAD,1,
75-54,20.90,CAD,1,
75-55,22.05,CAD,1,
75-56,14.55,CAD,1,
75-57,15.50,CAD,1,
75-58,15.85,CAD,1,
75-60,8.55,CAD,1,
75-61,14.60,CAD,1,
75-62,15.30,CAD,1,
75-63,15.95,CAD,1,
75-64,16.45,CAD,1,
75-65,17.45,CAD,1,
75-66,18.65,CAD,1,
75-67,19.25,CAD,1,
75-68,20.10,CAD,1,
75-69,20.60,CAD,1,
75-70,7.25,CAD,1,
75-71,6.90,CAD,1,
75-72,6.65,CAD,1,
75-73,6.55,CAD,1,
75-74,5.60,CAD,1,
75-75,5.30,CAD,1,
75-76,5.30,CAD,1,
75-77,9.00,CAD,1,
75-80,18.65,CAD,1,
75-81,19.85,CAD,1,
75-82,20.55,CAD,1,
75-83,22.70,CAD,1,
75-84,24.60,CAD,1,
75-85,22.50,CAD,1,
75-86,10.40,CAD,1,
75-87,11.55,CAD,1,
75-88,12.20,CAD,1,
75-89,9.70,CAD,1,
75-90,9.90,CAD,1,
75-91,15.20,CAD,1,
75-92,15.85,CAD,1,
75-93,16.55,CAD,1,
75-94,17.25,CAD,1,
75-95,17.75,CAD,1,
75-96,18.25,CAD,1,
75-97,19.00,CAD,1,
76-01,11.65,CAD,1,
76-02,11.65,CAD,1,
76-03,14.05,CAD,1,
76-04,14.10,CAD,1,
76-05,14.10,CAD,1,
76-06,11.30,CAD,1,
76-07,9.95,CAD,1,
76-08,14.80,CAD,1,
76-09,14.85,CAD,1,
76-11,14.80,CAD,1,
76-12,15.50,CAD,1,
76-13,16.25,CAD,1,
76-14,17.00,CAD,1,
76-15,17.85,CAD,1,
76-16,18.05,CAD,1,
76-17,18.80,CAD,1,
76-18,19.25,CAD,1,
76-19,10.60,CAD,1,
76-20,14.80,CAD,1,
76-21,16.35,CAD,1,
76-22,16.70,CAD,1,
76-23,17.00,CAD,1,
76-24,18.00,CAD,1,
76-26,22.50,CAD,1,
76-27,23.65,CAD,1,
76-28,20.55,CAD,1,
76-29,22.45,CAD,1,
76-30,25.55,CAD,1,
76-31,15.30,CAD,1,
76-32,16.10,CAD,1,
76-33,16.65,CAD,1,
76-34,17.45,CAD,1,
76-35,18.25,CAD,1,
76-37,19.75,CAD,1,
76-38,20.75,CAD,1,
76-39,21.45,CAD,1,
76-41,17.70,CAD,1,
76-42,18.95,CAD,1,
76-43,19.40,CAD,1,
76-44,17.30,CAD,1,
76-45,18.05,CAD,1,
76-46,19.25,CAD,1,
76-51,18.10,CAD,1,
76-52,19.05,CAD,1,
76-53,20.40,CAD,1,
76-54,21.50,CAD,1,
76-55,22.65,CAD,1,
76-56,15.15,CAD,1,
76-57,16.10,CAD,1,
76-58,16.45,CAD,1,
76-60,9.25,CAD,1,
76-61,15.20,CAD,1,
76-62,15.90,CAD,1,
76-63,16.55,CAD,1,
76-64,17.05,CAD,1,
76-65,18.05,CAD,1,
76-66,19.25,CAD,1,
76-67,19.85,CAD,1,
76-68,20.70,CAD,1,
76-69,21.20,CAD,1,
76-70,8.25,CAD,1,
76-71,7.95,CAD,1,
76-72,7.75,CAD,1,
76-73,7.25,CAD,1,
76-74,6.65,CAD,1,
76-75,5.30,CAD,1,
76-76,5.30,CAD,1,
76-77,9.95,CAD,1,
76-80,19.25,CAD,1,
76-81,20.50,CAD,1,
76-82,21.15,CAD,1,
76-83,23.35,CAD,1,
76-84,25.25,CAD,1,
76-85,23.10,CAD,1,
76-86,11.05,CAD,1,
76-87,12.15,CAD,1,
76-88,12.80,CAD,1,
76-89,10.35,CAD,1,
76-90,10.50,CAD,1,
76-91,15.80,CAD,1,
76-92,16.45,CAD,1,
76-93,17.15,CAD,1,
76-94,17.85,CAD,1,
76-95,18.35,CAD,1,
76-96,18.85,CAD,1,
76-97,19.60,CAD,1,
77-01,5.65,CAD,1,
77-02,5.65,CAD,1,
77-03,8.20,CAD,1,
77-04,6.85,CAD,1,
77-05,5.30,CAD,1,
77-06,5.30,CAD,1,
77-07,5.30,CAD,1,
77-08,5.30,CAD,1,
77-09,6.10,CAD,1,
77-11,8.95,CAD,1,
77-12,10.05,CAD,1,
77-13,10.80,CAD,1,
77-14,11.55,CAD,1,
77-15,12.35,CAD,1,
77-16,12.60,CAD,1,
77-17,13.35,CAD,1,
77-18,13.80,CAD,1,
77-19,6.80,CAD,1,
77-20,8.95,CAD,1,
77-21,10.05,CAD,1,
77-22,10.30,CAD,1,
77-23,10.60,CAD,1,
77-24,11.50,CAD,1,
77-26,16.70,CAD,1,
77-27,17.85,CAD,1,
77-28,13.20,CAD,1,
77-29,15.10,CAD,1,
77-30,18.25,CAD,1,
77-31,8.40,CAD,1,
77-32,9.70,CAD,1,
77-33,10.25,CAD,1,
77-34,11.05,CAD,1,
77-35,11.85,CAD,1,
77-37,13.35,CAD,1,
77-38,14.35,CAD,1,
77-39,15.05,CAD,1,
77-41,11.30,CAD,1,
77-42,12.55,CAD,1,
77-43,13.00,CAD,1,
77-44,9.85,CAD,1,
77-45,10.65,CAD,1,
77-46,11.85,CAD,1,
77-51,10.10,CAD,1,
77-52,11.05,CAD,1,
77-53,12.40,CAD,1,
77-54,13.50,CAD,1,
77-55,14.65,CAD,1,
77-56,8.35,CAD,1,
77-57,9.70,CAD,1,
77-58,10.05,CAD,1,
77-60,6.40,CAD,1,
77-61,6.85,CAD,1,
77-62,8.05,CAD,1,
77-63,8.70,CAD,1,
77-64,9.25,CAD,1,
77-65,10.65,CAD,1,
77-66,11.85,CAD,1,
77-67,12.40,CAD,1,
77-68,13.25,CAD,1,
77-69,13.80,CAD,1,
77-70,5.60,CAD,1,
77-71,6.10,CAD,1,
77-72,6.25,CAD,1,
77-73,6.75,CAD,1,
77-74,8.05,CAD,1,
77-75,9.00,CAD,1,
77-76,9.95,CAD,1,
77-77,5.30,CAD,1,
77-80,13.80,CAD,1,
77-81,15.70,CAD,1,
77-82,16.35,CAD,1,
77-83,18.55,CAD,1,
77-84,20.45,CAD,1,
77-85,17.65,CAD,1,
77-86,9.25,CAD,1,
77-87,10.65,CAD,1,
77-88,10.70,CAD,1,
77-89,6.40,CAD,1,
77-90,6.55,CAD,1,
77-91,6.90,CAD,1,
77-92,8.00,CAD,1,
77-93,8.70,CAD,1,
77-94,9.80,CAD,1,
77-95,10.35,CAD,1,
77-96,10.85,CAD,1,
77-97,11.60,CAD,1,
80-01,12.10,CAD,1,
80-02,12.10,CAD,1,
80-03,11.25,CAD,1,
80-04,11.75,CAD,1,
80-05,12.50,CAD,1,
80-06,13.90,CAD,1,
80-07,13.80,CAD,1,
80-08,14.55,CAD,1,
80-09,14.90,CAD,1,
80-11,10.45,CAD,1,
80-12,9.65,CAD,1,
80-13,8.50,CAD,1,
80-14,7.75,CAD,1,
80-15,6.55,CAD,1,
80-16,6.50,CAD,1,
80-17,5.30,CAD,1,
80-18,5.30,CAD,1,
80-19,12.50,CAD,1,
80-20,10.45,CAD,1,
80-21,9.65,CAD,1,
80-22,12.25,CAD,1,
80-23,12.15,CAD,1,
80-24,10.25,CAD,1,
80-26,15.45,CAD,1,
80-27,16.60,CAD,1,
80-28,21.00,CAD,1,
80-29,22.90,CAD,1,
80-30,26.00,CAD,1,
80-31,12.15,CAD,1,
80-32,12.20,CAD,1,
80-33,14.10,CAD,1,
80-34,17.90,CAD,1,
80-35,18.70,CAD,1,
80-37,20.20,CAD,1,
80-38,21.20,CAD,1,
80-39,21.90,CAD,1,
80-41,18.30,CAD,1,
80-42,19.55,CAD,1,
80-43,20.00,CAD,1,
80-44,17.75,CAD,1,
80-45,18.50,CAD,1,
80-46,19.70,CAD,1,
80-51,18.70,CAD,1,
80-52,19.65,CAD,1,
80-53,20.55,CAD,1,
80-54,22.10,CAD,1,
80-55,23.25,CAD,1,
80-56,15.75,CAD,1,
80-57,16.70,CAD,1,
80-58,17.05,CAD,1,
80-60,15.25,CAD,1,
80-61,15.65,CAD,1,
80-62,16.35,CAD,1,
80-63,17.00,CAD,1,
80-64,17.50,CAD,1,
80-65,18.50,CAD,1,
80-66,19.70,CAD,1,
80-67,20.30,CAD,1,
80-68,21.15,CAD,1,
80-69,21.65,CAD,1,
80-70,16.05,CAD,1,
80-71,15.75,CAD,1,
80-72,16.40,CAD,1,
80-73,16.90,CAD,1,
80-74,17.75,CAD,1,
80-75,18.65,CAD,1,
80-76,19.25,CAD,1,
80-77,13.80,CAD,1,
80-80,5.30,CAD,1,
80-81,6.20,CAD,1,
80-82,6.85,CAD,1,
80-83,9.95,CAD,1,
80-84,11.85,CAD,1,
80-85,9.60,CAD,1,
80-86,16.80,CAD,1,
80-87,17.45,CAD,1,
80-88,18.85,CAD,1,
80-89,16.05,CAD,1,
80-90,16.10,CAD,1,
80-91,16.25,CAD,1,
80-92,16.90,CAD,1,
80-93,17.60,CAD,1,
80-94,18.30,CAD,1,
80-95,18.80,CAD,1,
80-96,19.30,CAD,1,
80-97,20.20,CAD,1,
81-01,14.00,CAD,1,
81-02,14.00,CAD,1,
81-03,13.15,CAD,1,
81-04,13.65,CAD,1,
81-05,15.45,CAD,1,
81-06,15.80,CAD,1,
81-07,15.70,CAD,1,
81-08,16.45,CAD,1,
81-09,16.80,CAD,1,
81-11,12.35,CAD,1,
81-12,11.55,CAD,1,
81-13,10.85,CAD,1,
81-14,10.10,CAD,1,
81-15,9.00,CAD,1,
81-16,7.95,CAD,1,
81-17,7.80,CAD,1,
81-18,6.65,CAD,1,
81-19,15.45,CAD,1,
81-20,12.35,CAD,1,
81-21,11.55,CAD,1,
81-22,14.15,CAD,1,
81-23,14.05,CAD,1,
81-24,12.15,CAD,1,
81-26,17.35,CAD,1,
81-27,18.50,CAD,1,
81-28,22.90,CAD,1,
81-29,24.80,CAD,1,
81-30,27.90,CAD,1,
81-31,14.05,CAD,1,
81-32,14.60,CAD,1,
81-33,16.00,CAD,1,
81-34,19.10,CAD,1,
81-35,19.90,CAD,1,
81-37,21.40,CAD,1,
81-38,22.45,CAD,1,
81-39,23.10,CAD,1,
81-41,19.40,CAD,1,
81-42,20.60,CAD,1,
81-43,21.10,CAD,1,
81-44,18.95,CAD,1,
81-45,19.70,CAD,1,
81-46,20.95,CAD,1,
81-51,19.80,CAD,1,
81-52,20.75,CAD,1,
81-53,22.05,CAD,1,
81-54,23.20,CAD,1,
81-55,24.35,CAD,1,
81-56,16.85,CAD,1,
81-57,17.80,CAD,1,
81-58,18.10,CAD,1,
81-60,16.75,CAD,1,
81-61,16.85,CAD,1,
81-62,17.60,CAD,1,
81-63,18.25,CAD,1,
81-64,18.70,CAD,1,
81-65,19.70,CAD,1,
81-66,20.95,CAD,1,
81-67,21.50,CAD,1,
81-68,22.35,CAD,1,
81-69,22.90,CAD,1,
81-70,17.25,CAD,1,
81-71,17.50,CAD,1,
81-72,17.60,CAD,1,
81-73,18.15,CAD,1,
81-74,19.00,CAD,1,
81-75,19.85,CAD,1,
81-76,20.50,CAD,1,
81-77,15.70,CAD,1,
81-80,6.20,CAD,1,
81-81,5.30,CAD,1,
81-82,5.30,CAD,1,
81-83,7.25,CAD,1,
81-84,9.95,CAD,1,
81-85,12.10,CAD,1,
81-86,18.70,CAD,1,
81-87,19.35,CAD,1,
81-88,20.70,CAD,1,
81-89,18.00,CAD,1,
81-90,18.00,CAD,1,
81-91,17.50,CAD,1,
81-92,18.10,CAD,1,
81-93,18.85,CAD,1,
81-94,19.50,CAD,1,
81-95,20.00,CAD,1,
81-96,20.50,CAD,1,
81-97,21.25,CAD,1,
82-01,14.70,CAD,1,
82-02,14.70,CAD,1,
82-03,13.80,CAD,1,
82-04,14.30,CAD,1,
82-05,16.15,CAD,1,
82-06,16.45,CAD,1,
82-07,16.35,CAD,1,
82-08,17.15,CAD,1,
82-09,17.45,CAD,1,
82-11,13.05,CAD,1,
82-12,12.25,CAD,1,
82-13,11.50,CAD,1,
82-14,10.75,CAD,1,
82-15,10.00,CAD,1,
82-16,8.65,CAD,1,
82-17,8.45,CAD,1,
82-18,7.75,CAD,1,
82-19,16.15,CAD,1,
82-20,13.05,CAD,1,
82-21,12.25,CAD,1,
82-22,14.80,CAD,1,
82-23,14.70,CAD,1,
82-24,12.80,CAD,1,
82-26,18.05,CAD,1,
82-27,19.15,CAD,1,
82-28,23.55,CAD,1,
82-29,25.45,CAD,1,
82-30,28.60,CAD,1,
82-31,14.70,CAD,1,
82-32,15.25,CAD,1,
82-33,16.65,CAD,1,
82-34,19.80,CAD,1,
82-35,20.60,CAD,1,
82-37,22.10,CAD,1,
82-38,23.10,CAD,1,
82-39,23.80,CAD,1,
82-41,20.05,CAD,1,
82-42,21.30,CAD,1,
82-43,21.75,CAD,1,
82-44,19.60,CAD,1,
82-45,20.40,CAD,1,
82-46,21.60,CAD,1,
82-51,20.45,CAD,1,
82-52,21.40,CAD,1,
82-53,22.70,CAD,1,
82-54,23.85,CAD,1,
82-55,25.00,CAD,1,
82-56,17.50,CAD,1,
82-57,18.45,CAD,1,
82-58,18.80,CAD,1,
82-60,17.45,CAD,1,
82-61,17.55,CAD,1,
82-62,18.25,CAD,1,
82-63,18.90,CAD,1,
82-64,19.35,CAD,1,
82-65,20.40,CAD,1,
82-66,21.60,CAD,1,
82-67,22.15,CAD,1,
82-68,23.00,CAD,1,
82-69,23.55,CAD,1,
82-70,17.95,CAD,1,
82-71,18.15,CAD,1,
82-72,18.30,CAD,1,
82-73,18.80,CAD,1,
82-74,19.65,CAD,1,
82-75,20.55,CAD,1,
82-76,21.15,CAD,1,
82-77,16.35,CAD,1,
82-80,6.85,CAD,1,
82-81,5.30,CAD,1,
82-82,5.30,CAD,1,
82-83,6.35,CAD,1,
82-84,8.65,CAD,1,
82-85,12.75,CAD,1,
82-86,19.40,CAD,1,
82-87,20.00,CAD,1,
82-88,21.40,CAD,1,
82-89,18.65,CAD,1,
82-90,18.65,CAD,1,
82-91,18.15,CAD,1,
82-92,18.80,CAD,1,
82-93,19.50,CAD,1,
82-94,20.15,CAD,1,
82-95,20.70,CAD,1,
82-96,21.20,CAD,1,
82-97,21.95,CAD,1,
83-01,16.85,CAD,1,
83-02,16.85,CAD,1,
83-03,16.00,CAD,1,
83-04,16.50,CAD,1,
83-05,18.30,CAD,1,
83-06,18.65,CAD,1,
83-07,18.55,CAD,1,
83-08,19.30,CAD,1,
83-09,19.60,CAD,1,
83-11,15.20,CAD,1,
83-12,14.40,CAD,1,
83-13,13.70,CAD,1,
83-14,12.95,CAD,1,
83-15,12.20,CAD,1,
83-16,11.25,CAD,1,
83-17,11.05,CAD,1,
83-18,10.40,CAD,1,
83-19,18.30,CAD,1,
83-20,15.20,CAD,1,
83-21,14.40,CAD,1,
83-22,17.00,CAD,1,
83-23,16.90,CAD,1,
83-24,15.00,CAD,1,
83-26,20.20,CAD,1,
83-27,21.35,CAD,1,
83-28,25.75,CAD,1,
83-29,27.65,CAD,1,
83-30,30.75,CAD,1,
83-31,16.90,CAD,1,
83-32,17.45,CAD,1,
83-33,18.85,CAD,1,
83-34,21.95,CAD,1,
83-35,22.75,CAD,1,
83-37,24.25,CAD,1,
83-38,25.30,CAD,1,
83-39,25.95,CAD,1,
83-41,22.25,CAD,1,
83-42,23.45,CAD,1,
83-43,23.95,CAD,1,
83-44,21.80,CAD,1,
83-45,22.55,CAD,1,
83-46,23.80,CAD,1,
83-51,22.65,CAD,1,
83-52,23.60,CAD,1,
83-53,24.90,CAD,1,
83-54,26.05,CAD,1,
83-55,27.20,CAD,1,
83-56,19.70,CAD,1,
83-57,20.65,CAD,1,
83-58,20.95,CAD,1,
83-60,19.60,CAD,1,
83-61,19.70,CAD,1,
83-62,20.45,CAD,1,
83-63,21.10,CAD,1,
83-64,21.55,CAD,1,
83-65,22.55,CAD,1,
83-66,23.80,CAD,1,
83-67,24.35,CAD,1,
83-68,25.20,CAD,1,
83-69,25.75,CAD,1,
83-70,20.10,CAD,1,
83-71,20.35,CAD,1,
83-72,20.45,CAD,1,
83-73,21.00,CAD,1,
83-74,21.85,CAD,1,
83-75,22.70,CAD,1,
83-76,23.35,CAD,1,
83-77,18.55,CAD,1,
83-80,9.95,CAD,1,
83-81,7.25,CAD,1,
83-82,6.35,CAD,1,
83-83,5.30,CAD,1,
83-84,6.20,CAD,1,
83-85,15.35,CAD,1,
83-86,21.55,CAD,1,
83-87,22.20,CAD,1,
83-88,23.55,CAD,1,
83-89,20.85,CAD,1,
83-90,20.85,CAD,1,
83-91,20.35,CAD,1,
83-92,20.95,CAD,1,
83-93,21.70,CAD,1,
83-94,22.35,CAD,1,
83-95,22.85,CAD,1,
83-96,23.35,CAD,1,
83-97,24.10,CAD,1,
84-01,18.75,CAD,1,
84-02,18.75,CAD,1,
84-03,17.90,CAD,1,
84-04,18.40,CAD,1,
84-05,20.20,CAD,1,
84-06,20.55,CAD,1,
84-07,20.45,CAD,1,
84-08,21.20,CAD,1,
84-09,21.55,CAD,1,
84-11,17.10,CAD,1,
84-12,16.30,CAD,1,
84-13,15.60,CAD,1,
84-14,14.85,CAD,1,
84-15,14.10,CAD,1,
84-16,13.15,CAD,1,
84-17,13.00,CAD,1,
84-18,12.10,CAD,1,
84-19,20.20,CAD,1,
84-20,17.10,CAD,1,
84-21,16.30,CAD,1,
84-22,18.90,CAD,1,
84-23,18.80,CAD,1,
84-24,16.90,CAD,1,
84-26,22.10,CAD,1,
84-27,23.25,CAD,1,
84-28,27.65,CAD,1,
84-29,29.55,CAD,1,
84-30,32.65,CAD,1,
84-31,18.80,CAD,1,
84-32,19.35,CAD,1,
84-33,20.75,CAD,1,
84-34,23.85,CAD,1,
84-35,24.65,CAD,1,
84-37,26.15,CAD,1,
84-38,27.20,CAD,1,
84-39,27.85,CAD,1,
84-41,24.15,CAD,1,
84-42,25.35,CAD,1,
84-43,25.85,CAD,1,
84-44,23.70,CAD,1,
84-45,24.45,CAD,1,
84-46,25.70,CAD,1,
84-51,24.55,CAD,1,
84-52,25.50,CAD,1,
84-53,26.80,CAD,1,
84-54,27.95,CAD,1,
84-55,29.10,CAD,1,
84-56,21.60,CAD,1,
84-57,22.55,CAD,1,
84-58,22.85,CAD,1,
84-60,21.50,CAD,1,
84-61,21.60,CAD,1,
84-62,22.35,CAD,1,
84-63,23.00,CAD,1,
84-64,23.45,CAD,1,
84-65,24.45,CAD,1,
84-66,25.70,CAD,1,
84-67,26.25,CAD,1,
84-68,27.10,CAD,1,
84-69,27.65,CAD,1,
84-70,22.00,CAD,1,
84-71,22.25,CAD,1,
84-72,22.35,CAD,1,
84-73,22.90,CAD,1,
84-74,23.75,CAD,1,
84-75,24.60,CAD,1,
84-76,25.25,CAD,1,
84-77,20.45,CAD,1,
84-80,11.85,CAD,1,
84-81,9.95,CAD,1,
84-82,8.65,CAD,1,
84-83,6.20,CAD,1,
84-84,5.30,CAD,1,
84-85,17.30,CAD,1,
84-86,23.45,CAD,1,
84-87,24.10,CAD,1,
84-88,25.45,CAD,1,
84-89,22.75,CAD,1,
84-90,22.75,CAD,1,
84-91,22.25,CAD,1,
84-92,22.85,CAD,1,
84-93,23.60,CAD,1,
84-94,24.25,CAD,1,
84-95,24.75,CAD,1,
84-96,25.25,CAD,1,
84-97,26.00,CAD,1,
85-01,15.95,CAD,1,
85-02,15.95,CAD,1,
85-03,15.10,CAD,1,
85-04,15.60,CAD,1,
85-05,16.40,CAD,1,
85-06,17.75,CAD,1,
85-07,17.65,CAD,1,
85-08,18.40,CAD,1,
85-09,18.50,CAD,1,
85-11,14.35,CAD,1,
85-12,13.20,CAD,1,
85-13,12.35,CAD,1,
85-14,11.20,CAD,1,
85-15,9.85,CAD,1,
85-16,9.60,CAD,1,
85-17,9.60,CAD,1,
85-18,9.15,CAD,1,
85-19,16.40,CAD,1,
85-20,14.35,CAD,1,
85-21,13.45,CAD,1,
85-22,16.45,CAD,1,
85-23,16.00,CAD,1,
85-24,14.10,CAD,1,
85-26,19.30,CAD,1,
85-27,20.45,CAD,1,
85-28,24.85,CAD,1,
85-29,26.75,CAD,1,
85-30,29.85,CAD,1,
85-31,15.95,CAD,1,
85-32,16.10,CAD,1,
85-33,17.95,CAD,1,
85-34,21.75,CAD,1,
85-35,22.55,CAD,1,
85-37,24.05,CAD,1,
85-38,25.05,CAD,1,
85-39,25.75,CAD,1,
85-41,22.15,CAD,1,
85-42,23.40,CAD,1,
85-43,23.85,CAD,1,
85-44,21.60,CAD,1,
85-45,22.35,CAD,1,
85-46,23.55,CAD,1,
85-51,22.55,CAD,1,
85-52,23.50,CAD,1,
85-53,24.85,CAD,1,
85-54,25.95,CAD,1,
85-55,27.10,CAD,1,
85-56,19.60,CAD,1,
85-57,20.55,CAD,1,
85-58,20.90,CAD,1,
85-60,19.10,CAD,1,
85-61,19.50,CAD,1,
85-62,20.20,CAD,1,
85-63,20.85,CAD,1,
85-64,21.35,CAD,1,
85-65,22.35,CAD,1,
85-66,23.55,CAD,1,
85-67,24.15,CAD,1,
85-68,25.00,CAD,1,
85-69,25.50,CAD,1,
85-70,19.90,CAD,1,
85-71,19.60,CAD,1,
85-72,20.25,CAD,1,
85-73,20.75,CAD,1,
85-74,21.60,CAD,1,
85-75,22.50,CAD,1,
85-76,23.10,CAD,1,
85-77,17.65,CAD,1,
85-80,9.60,CAD,1,
85-81,12.10,CAD,1,
85-82,12.75,CAD,1,
85-83,15.35,CAD,1,
85-84,17.30,CAD,1,
85-85,5.30,CAD,1,
85-86,20.65,CAD,1,
85-87,21.30,CAD,1,
85-88,22.65,CAD,1,
85-89,19.90,CAD,1,
85-90,19.95,CAD,1,
85-91,20.10,CAD,1,
85-92,20.75,CAD,1,
85-93,21.45,CAD,1,
85-94,22.15,CAD,1,
85-95,22.65,CAD,1,
85-96,23.15,CAD,1,
85-97,24.05,CAD,1,
86-01,11.30,CAD,1,
86-02,11.30,CAD,1,
86-03,13.00,CAD,1,
86-04,11.80,CAD,1,
86-05,8.00,CAD,1,
86-06,12.80,CAD,1,
86-07,9.25,CAD,1,
86-08,8.90,CAD,1,
86-09,9.25,CAD,1,
86-11,13.75,CAD,1,
86-12,14.45,CAD,1,
86-13,13.05,CAD,1,
86-14,13.95,CAD,1,
86-15,15.40,CAD,1,
86-16,15.65,CAD,1,
86-17,16.35,CAD,1,
86-18,16.80,CAD,1,
86-19,8.00,CAD,1,
86-20,11.55,CAD,1,
86-21,11.70,CAD,1,
86-22,11.75,CAD,1,
86-23,12.05,CAD,1,
86-24,13.90,CAD,1,
86-26,19.15,CAD,1,
86-27,20.25,CAD,1,
86-28,12.40,CAD,1,
86-29,14.30,CAD,1,
86-30,17.40,CAD,1,
86-31,11.30,CAD,1,
86-32,12.15,CAD,1,
86-33,12.65,CAD,1,
86-34,13.45,CAD,1,
86-35,14.30,CAD,1,
86-37,15.75,CAD,1,
86-38,16.80,CAD,1,
86-39,17.45,CAD,1,
86-41,13.75,CAD,1,
86-42,14.95,CAD,1,
86-43,15.45,CAD,1,
86-44,11.80,CAD,1,
86-45,12.60,CAD,1,
86-46,13.85,CAD,1,
86-51,6.35,CAD,1,
86-52,8.70,CAD,1,
86-53,10.45,CAD,1,
86-54,11.60,CAD,1,
86-55,12.75,CAD,1,
86-56,12.85,CAD,1,
86-57,13.80,CAD,1,
86-58,14.15,CAD,1,
86-60,8.00,CAD,1,
86-61,9.20,CAD,1,
86-62,10.25,CAD,1,
86-63,11.00,CAD,1,
86-64,11.55,CAD,1,
86-65,12.60,CAD,1,
86-66,13.85,CAD,1,
86-67,14.50,CAD,1,
86-68,15.35,CAD,1,
86-69,15.90,CAD,1,
86-70,7.90,CAD,1,
86-71,7.05,CAD,1,
86-72,7.70,CAD,1,
86-73,8.25,CAD,1,
86-74,9.20,CAD,1,
86-75,10.40,CAD,1,
86-76,11.05,CAD,1,
86-77,9.25,CAD,1,
86-80,16.80,CAD,1,
86-81,18.70,CAD,1,
86-82,19.40,CAD,1,
86-83,21.55,CAD,1,
86-84,23.45,CAD,1,
86-85,20.65,CAD,1,
86-86,5.30,CAD,1,
86-87,5.30,CAD,1,
86-88,6.45,CAD,1,
86-89,9.75,CAD,1,
86-90,9.90,CAD,1,
86-91,10.65,CAD,1,
86-92,9.15,CAD,1,
86-93,8.45,CAD,1,
86-94,7.80,CAD,1,
86-95,9.20,CAD,1,
86-96,10.00,CAD,1,
86-97,10.75,CAD,1,
87-01,12.30,CAD,1,
87-02,12.30,CAD,1,
87-03,14.05,CAD,1,
87-04,11.85,CAD,1,
87-05,8.60,CAD,1,
87-06,14.10,CAD,1,
87-07,10.65,CAD,1,
87-08,10.30,CAD,1,
87-09,10.65,CAD,1,
87-11,12.15,CAD,1,
87-12,13.10,CAD,1,
87-13,13.70,CAD,1,
87-14,14.60,CAD,1,
87-15,16.00,CAD,1,
87-16,16.25,CAD,1,
87-17,17.00,CAD,1,
87-18,17.45,CAD,1,
87-19,8.60,CAD,1,
87-20,12.15,CAD,1,
87-21,12.35,CAD,1,
87-22,12.40,CAD,1,
87-23,12.70,CAD,1,
87-24,14.55,CAD,1,
87-26,19.75,CAD,1,
87-27,20.90,CAD,1,
87-28,11.80,CAD,1,
87-29,13.70,CAD,1,
87-30,16.80,CAD,1,
87-31,11.90,CAD,1,
87-32,12.75,CAD,1,
87-33,13.30,CAD,1,
87-34,14.10,CAD,1,
87-35,14.95,CAD,1,
87-37,16.40,CAD,1,
87-38,17.40,CAD,1,
87-39,18.10,CAD,1,
87-41,14.35,CAD,1,
87-42,15.60,CAD,1,
87-43,16.05,CAD,1,
87-44,12.40,CAD,1,
87-45,13.25,CAD,1,
87-46,14.50,CAD,1,
87-51,5.30,CAD,1,
87-52,7.15,CAD,1,
87-53,8.90,CAD,1,
87-54,10.40,CAD,1,
87-55,11.55,CAD,1,
87-56,13.50,CAD,1,
87-57,14.45,CAD,1,
87-58,14.75,CAD,1,
87-60,8.60,CAD,1,
87-61,10.15,CAD,1,
87-62,10.90,CAD,1,
87-63,11.65,CAD,1,
87-64,12.15,CAD,1,
87-65,13.25,CAD,1,
87-66,14.50,CAD,1,
87-67,15.15,CAD,1,
87-68,15.95,CAD,1,
87-69,16.55,CAD,1,
87-70,8.70,CAD,1,
87-71,8.20,CAD,1,
87-72,8.95,CAD,1,
